ts,power,current,voltage,kwh
2025-11-07T18:19:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:19:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:20:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:20:49+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:21:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:21:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:22:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:22:42+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:23:39+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:23:43+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:24:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:24:45+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:25:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:25:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:26:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:26:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:27:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:27:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:28:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:28:42+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:29:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:29:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:30:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:30:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:31:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:31:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:32:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:32:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:33:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:33:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:34:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:34:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:35:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:35:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:36:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:36:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:37:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:37:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:38:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:38:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:39:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:39:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:40:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:40:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:41:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:41:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:42:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:42:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:43:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:43:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:44:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:44:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:45:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:45:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:46:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:46:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:47:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:47:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:48:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:48:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:49:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:49:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:50:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:50:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:51:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:51:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:52:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:52:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:53:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:53:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:54:38+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:54:41+00:00,0.0,0.0,198.7,0.0
2025-11-07T18:55:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:55:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:56:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:56:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:57:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:57:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:58:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:58:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:59:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T18:59:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:00:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:00:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:01:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:01:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:02:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:02:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:03:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:03:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:04:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:04:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:05:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:05:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:06:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:07:08+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:07:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:07:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:08:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:08:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:09:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:09:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:10:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:10:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:11:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:11:43+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:12:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:12:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:13:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:13:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:14:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:14:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:15:40+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:15:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:16:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:16:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:17:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:17:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:18:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:18:44+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:19:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:19:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:20:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:20:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:21:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:21:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:22:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:22:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:23:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:23:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:24:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:24:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:25:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:25:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:26:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:26:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:27:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:27:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:28:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:28:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:29:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:29:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:30:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:30:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:31:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:31:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:32:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:32:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:33:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:33:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:34:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:34:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:35:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:35:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:36:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:36:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:37:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:37:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:38:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:38:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:39:40+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:39:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:40:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:40:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:41:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:41:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:42:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:42:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:43:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:43:41+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:44:39+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:44:42+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:45:38+00:00,3.0,0.049,211.1,5e-05
2025-11-07T19:45:42+00:00,3.0,0.049,211.1,5e-05
2025-11-08T13:11:26+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:11:29+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:12:26+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:12:29+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:13:26+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:13:29+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:14:26+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:14:29+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:15:26+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:15:29+00:00,94.9,0.456,210.4,0.0015816666666666668
2025-11-08T13:16:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:16:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:17:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:17:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:18:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:18:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:19:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:19:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:20:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:20:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:21:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:21:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:22:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:22:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:23:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:23:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:24:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:24:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:25:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:25:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:26:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:26:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:27:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:27:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:28:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:28:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:29:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:29:32+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:30:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:30:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:31:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:31:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:32:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:32:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:33:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:33:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:34:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:34:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:35:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:35:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:36:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:36:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:37:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:37:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:38:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:38:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:39:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:39:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:40:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:40:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:41:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:41:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:42:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:42:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:43:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:43:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:44:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:44:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:45:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:45:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:46:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:46:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:47:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:47:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:48:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:48:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:49:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:49:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:50:26+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T13:50:29+00:00,96.6,0.421,209.7,0.0016099999999999999
2025-11-08T14:02:08+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:02:11+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:02:26+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:02:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:03:26+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:03:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:04:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:04:47+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:05:26+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:05:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:06:47+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:06:51+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:07:26+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:07:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:08:26+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:08:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:09:26+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:09:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:10:26+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-08T14:10:29+00:00,73.9,0.395,209.3,0.0012316666666666667
2025-11-10T06:40:41+00:00,82.2,0.381,208.2,0.0013700000000000001
2025-11-10T06:40:44+00:00,82.2,0.381,208.2,0.0013700000000000001
2025-11-10T06:41:41+00:00,82.2,0.381,208.2,0.0013700000000000001
2025-11-10T06:41:44+00:00,82.2,0.381,208.2,0.0013700000000000001
2025-11-10T06:42:41+00:00,82.2,0.381,208.2,0.0013700000000000001
2025-11-10T06:42:44+00:00,82.2,0.381,208.2,0.0013700000000000001
2025-11-10T06:43:41+00:00,0.0,0.0,209.3,0.0
2025-11-10T06:43:44+00:00,0.0,0.0,209.3,0.0
2025-11-10T06:44:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:44:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:45:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:45:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:46:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:46:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:47:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:47:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:48:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:48:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:49:43+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:49:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:50:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:50:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:51:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:51:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:52:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:52:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:53:42+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:53:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:54:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:54:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:55:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:55:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:56:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:56:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:57:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:57:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:58:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:58:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:59:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T06:59:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:00:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:00:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:01:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:01:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:02:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:02:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:03:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:03:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:04:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:04:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:05:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:05:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:06:42+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:06:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:07:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:07:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:08:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:08:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:09:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:09:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:10:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:10:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:11:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:11:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:12:41+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T07:12:44+00:00,75.1,0.392,208.2,0.0012516666666666666
2025-11-10T09:39:07+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:39:14+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:40:07+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:40:14+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:41:07+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:41:14+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:42:08+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:42:14+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:43:07+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:43:14+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:44:08+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:44:14+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:45:07+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:45:14+00:00,131.3,0.65,214.9,0.0021883333333333334
2025-11-10T09:46:07+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:46:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:47:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:47:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:48:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:48:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:49:07+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:49:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:50:07+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:50:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:51:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:51:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:52:07+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:52:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:53:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:53:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:54:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:54:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:55:07+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:55:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:56:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:56:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:57:07+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:57:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:58:07+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:58:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:59:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T09:59:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T10:00:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T10:00:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T10:01:08+00:00,370.2,1.776,215.6,0.00617
2025-11-10T10:01:14+00:00,370.2,1.776,215.6,0.00617
2025-11-10T10:02:08+00:00,370.2,1.776,215.6,0.00617
